0.9866322636430283	0.42372344268743856
0.632877333310576	0.22750197684312579
0.6182675097443763	0.41853611405941726
0.7140871108976753	0.6519008794512928
0.7590559748783414	0.2005851273979874
0.17427732287728792	0.5579047216433641
0.16375837238850488	0.32425636774129296
0.6727804369802778	0.49314703864670895
0.06415193995817037	0.5889693806818663
0.4688499098299853	0.2594203747822923
0.8432633252601149	0.6286520351944224
0.04342190227890619	0.644991209302027
0.8898376460695884	0.19461908938118289
0.10655650406942829	0.9620634147395517
0.8875077703062869	0.7678256703495854
0.3425742292705265	0.14491890272567476
0.6378400908167899	0.8264851282404423
0.08429017227152091	0.4408310370686439
0.4211544193114898	0.9392120526853248
0.45575195835290794	0.14692163086259913
0.06848054840619322	0.5615098314732144
0.6169785549716592	0.8428667897889867
0.352996928874468	0.853012741533085
0.7475240264152848	0.8042587172567985
0.6431998229431994	0.3243677654270698
0.8795823328081742	0.14989700408925732
0.6322830394929149	0.7527334112405732
0.48705291941920914	0.2538107261032664
0.369549519529076	0.9390835168105077
0.16119788818069902	0.9465201886505834
0.24499261820452023	0.3745958574398722
0.25745386298139206	0.8214474163941763
0.8732405135900374	0.9996770120686319
0.08262225208246254	0.1130399957158934
0.1967642340811666	0.0035265241723740903
0.44534435622122015	0.5978594163436171
0.19231373714945388	0.1258815122573953
0.5676426911700637	0.7067266582059024
0.039193926113505695	0.9766560642885566
0.37094462143436857	0.4904988744603881
0.2226750851847259	0.5170639859852434
0.9364419368514703	0.6629735302276336
0.27724837060679197	0.20093311512041034
0.4527025816748086	0.308420189410187
0.47937074541918046	0.19047425316736688
0.6129457824301897	0.5211382775409633
0.1983465694949348	0.6138425120385304
0.2747101178017046	0.9589170886850719
0.30145343922854906	0.11640396694218713
0.16107007438094723	0.29377634845216005
0.6255197883169202	0.7121724747377602
0.19061379345838847	0.20628622653714224
0.5926413643545938	0.7061047741414394
0.9152491514612012	0.2966734849497825
0.5380546620249234	0.06500707298871511
0.977252263642686	0.6614124478103441
0.7379493462196449	0.6882962333002467
0.8884556708508157	0.8557998668464707
0.07762030623401572	0.47187369750501185
0.5559107618096739	0.04293714674070759
0.5101377175360947	0.8983161189998777
0.2538066817887513	0.15446915501549163
0.8808919057744317	0.6625542332005672
0.1392114726020951	0.23712229961099585
0.2811828901832346	0.3333059863649809
0.8201991986130868	0.8542487740993931
0.800740607738099	0.135167562872905
0.4755210808438901	0.9795080605005029
0.8686522557168147	0.3182307738743424
0.79345826472228	0.9016849388108348
0.3617197823548255	0.3204784296818377
0.6081037820585755	0.5758528188297571
0.29916486472127557	0.38038803535228627
0.3560438118858086	0.06830721929907457
0.9830299204828721	0.699901509547414
0.846116431897133	0.5795264931350047
0.6403313928767533	0.8071609737207234
0.9517171444401057	0.16890020975465714
0.4537001863003316	0.5929431134538263
0.8591992742821504	0.41350477267722485
0.23079493559208086	0.3584281478914808
0.542138902920088	0.12234765428255567
0.8986427556092165	0.4853515352150545
0.8149249925633011	0.5916483081143812
0.8473756729964079	0.7349778647483575
0.7728752464627474	0.07485205484273949
0.568246749584142	0.27871609093252614
0.07824644251430724	0.5777548191213061
0.0646841636605121	0.820524387899679
0.13760379776435883	0.41500590241662216
0.8381676136745506	0.6518768412202314
0.9907999959134535	0.04951291718726658
0.08412262064861087	0.5005807869705872
0.3100774252872013	0.9311207400027673
0.4038034388722219	0.6580094191324868
